path,changed,issues,max_line_before,max_line_after,chars_before,chars_after
src/content/blog/OEL-73/larma-vincente-nella-mia-vita.md,no,monoblock_long_line,727,727,3870,3870
src/content/blog/OEL-73/mi-hanno-aperto-gli-occhi.md,yes,monoblock_long_line,738,738,2633,2632
src/content/blog/OEL-73/microgiustizia.md,yes,monoblock_long_line,809,809,4290,4289
src/content/blog/OEL-73/poesie-per-francesca.md,no,,408,408,3085,3085
src/content/blog/OEL-73/quando-il-caso-non-e-un-caso.md,yes,monoblock_long_line,673,673,1982,1981
src/content/blog/OEL-73/quelle-ore-mi-hanno-segnata.md,yes,monoblock_long_line,983,983,5180,5178
src/content/blog/OEL-73/scout-a-lourdes.md,yes,monoblock_long_line,563,563,2908,2907
src/content/blog/OEL-73/spesso-di-notte-in-silenzio.md,no,monoblock_long_line,941,941,5319,5319
src/content/blog/OEL-74/cooperativa-sociale.md,yes,monoblock_long_line,535,535,4855,4852
src/content/blog/OEL-74/dialogo-aperto-n-74.md,yes,monoblock_long_line,1128,1128,2924,2918
src/content/blog/OEL-74/il-lavoro.md,no,,449,449,966,966
src/content/blog/OEL-74/il-mio-amico-carlo.md,no,monoblock_long_line,793,793,4285,4285
src/content/blog/OEL-74/il-piano-educativo-riabilitativo-individualizzato-per-il-disabile-mentale-adulto.md,yes,monoblock_long_line,951,951,3445,3442
src/content/blog/OEL-74/la-forza-del-carattere-recensione-libro.md,yes,monoblock_long_line,530,530,961,960
src/content/blog/OEL-74/la-presenza-dei-piu-piccoli.md,yes,monoblock_long_line,601,601,4193,4192
src/content/blog/OEL-74/mantenere-viva-la-giovinezza-nel-cuore.md,yes,monoblock_long_line,562,562,3446,3445
src/content/blog/OEL-74/non-ce-persona-piu-ricca-di-me-recensione-libro.md,yes,,374,374,1113,1112
src/content/blog/OEL-74/progetto-calamaio.md,yes,,488,488,2928,2927
src/content/blog/OEL-74/quella-terza-preziosa-eta.md,yes,,440,440,1152,1151
src/content/blog/OEL-74/spazio-aperto-una-cooperativa-di-servizi.md,yes,monoblock_long_line,1351,1351,9380,9376
src/content/blog/OEL-74/sto-invecchiando.md,no,monoblock_long_line,951,951,959,959
src/content/blog/OEL-74/una-cooperativa-sul-mare.md,no,monoblock_long_line,864,864,7619,7619
src/content/blog/OEL-74/zio-giorgio.md,yes,monoblock_long_line,639,639,2339,2338
src/content/blog/OEL-75/autismo-e-comunicazione-facilitata-come-michele-uscito-dalla-sua-fortezza.md,yes,monoblock_long_line,5516,5231,5517,5517
src/content/blog/OEL-75/dialogo-aperto-n75.md,yes,monoblock_long_line,2722,2722,8402,8394
src/content/blog/OEL-75/fotoconcorso-i-piu-piccoli-a-lourdes.md,yes,,238,129,804,804
src/content/blog/OEL-75/grazie-ingrid-non-ti-dimenticheremo.md,yes,monoblock_long_line,1065,1065,3171,3170
src/content/blog/OEL-75/handy-cup.md,no,monoblock_long_line,576,576,1199,1199
src/content/blog/OEL-75/i-condomini-solidali.md,yes,monoblock_long_line,955,955,3763,3762
src/content/blog/OEL-75/i-miei-piccoli-principi.md,yes,monoblock_long_line,710,710,3540,3539
src/content/blog/OEL-75/la-ragazza-porcospino-recensione-libro.md,yes,monoblock_long_line,777,777,2210,2210
src/content/blog/OEL-75/paola-e-venuta-ad-abitare-con-noi-comunita-nicodemo.md,yes,monoblock_long_line,1080,1080,8087,8077
src/content/blog/OEL-75/vogliamo-andare-avanti.md,yes,monoblock_long_line,876,876,4082,4079
src/content/blog/OEL-76/autismo-e-comunicazione-facilitata-come-michele-e-uscito-dalla-sua-fortezza.md,yes,monoblock_long_line,1141,1141,5504,5502
src/content/blog/OEL-76/centro-di-solidarieta-don-lorenzo-milani.md,yes,monoblock_long_line,678,678,10913,10906
src/content/blog/OEL-76/dialogo-aperto-n73.md,yes,monoblock_long_line,2427,2427,5417,5413
src/content/blog/OEL-76/dialogo-aperto-n76.md,yes,monoblock_long_line,1627,1627,3352,3350
src/content/blog/OEL-76/e-si-accende-una-stella.md,yes,monoblock_long_line,2319,1155,4643,4646
src/content/blog/OEL-76/famiglie-una-riflessione-di-padre-roberti.md,yes,monoblock_long_line,518,518,2203,2202
src/content/blog/OEL-76/inno-alla-vita-recensione-libro.md,yes,,306,306,1156,1155
src/content/blog/OEL-76/isolato-ma-immerso-nella-vita.md,yes,monoblock_long_line,776,776,4014,4013
src/content/blog/OEL-76/la-bimba-delle-lumache-recensione-libro.md,yes,,348,348,1133,1132
src/content/blog/OEL-76/la-comunita-il-roveto.md,yes,monoblock_long_line,580,580,2298,2297
src/content/blog/OEL-76/la-lezione-di-un-clown-miloud-oukili.md,yes,monoblock_long_line,1141,1141,4589,4588
src/content/blog/OEL-76/la-locanda-dei-girasoli.md,no,,314,314,1138,1138
src/content/blog/OEL-76/la-seconda-occasione-recensione-libro.md,yes,,496,496,925,924
src/content/blog/OEL-76/lo-straniero.md,no,,221,221,1087,1087
src/content/blog/OEL-76/nessuno-bambino-nasce-cattivo-recensione-libro.md,no,monoblock_long_line,533,533,1147,1147
src/content/blog/OEL-76/noi-quattro-la-comunita-il-roveto.md,yes,,395,395,3939,3938
src/content/blog/OEL-76/novita-per-lhandicap.md,no,,346,346,2380,2380
src/content/blog/OEL-76/per-un-natale-con-qualche-cosa-in-piu.md,yes,monoblock_long_line,522,522,3048,3039
src/content/blog/OEL-76/stelle-doriente-qualche-immagine-dalle-comunita-fede-e-luce-del-medio-oriente.md,no,,183,183,184,184
src/content/blog/OEL-76/un-dono-di-poesia-il-regalo-delle-quattro-amiche-della-comunita-il-roveto.md,yes,heading_attached,118,118,3105,3107
src/content/blog/OEL-77/accettare-che-mi-lasci.md,yes,monoblock_long_line,912,912,6817,6814
src/content/blog/OEL-77/andiamo-avanti.md,yes,monoblock_long_line,1154,1154,5950,5920
src/content/blog/OEL-77/come-preparare-il-distacco-spunti-e-riflessioni-sul-dopo-di-noi.md,yes,monoblock_long_line,1070,1070,6216,6215
src/content/blog/OEL-77/conoscere-lhandicap-la-sindrome-di-williams.md,yes,monoblock_long_line,5472,3011,5473,5474
src/content/blog/OEL-77/dialogo-aperto-n77.md,yes,monoblock_long_line,2027,2027,12989,12961
src/content/blog/OEL-77/i-miei-genitori-avevano-ragione.md,yes,,415,415,1025,1024
src/content/blog/OEL-77/la-vita-di-daniele-interviste-dopo-la-lettura-del-libro-chi-sarei-se-potessi-essere.md,no,monoblock_long_line,867,867,6446,6446
src/content/blog/OEL-77/nella-stessa-barca-quando-lhandicap-mentale-entra-in-famiglia-recensione-libro.md,yes,,493,493,2398,2397
src/content/blog/OEL-77/piccoli-messaggeri-damore-genitori-di-bambini-con-la-sindrome-di-down-recensione-libro.md,no,monoblock_long_line,531,531,2328,2328
src/content/blog/OEL-77/scuole-di-rapporti-umani.md,yes,monoblock_long_line,885,885,5452,5451
src/content/blog/OEL-77/storie-di-lavoro-chi-sarei-se-potessi-essere-la-condizione-adulta-del-disabile-mentale.md,no,monoblock_long_line,510,510,3154,3154
src/content/blog/OEL-77/un-libro-interessante-sulladolescenza-dei-ragazzi-disabili-chi-sarei-se-potessi-essere.md,yes,monoblock_long_line,1121,1121,8731,8726
src/content/blog/OEL-78/allalveare-si-scopre-lamerica-e-il-teatro.md,yes,monoblock_long_line,602,602,5078,5077
src/content/blog/OEL-78/banca-etica-una-rivoluzione-e-entrata-in-silenzio-nel-mondo-della-finanza.md,yes,monoblock_long_line,1100,1100,4002,3998
src/content/blog/OEL-78/carlo-maria-martini-noi-e-il-lavoro-oggi.md,no,monoblock_long_line,531,531,2294,2294
src/content/blog/OEL-78/citta-futura-un-esempio-di-finanziamento-dalla-banca-etica.md,no,monoblock_long_line,713,713,1664,1664
src/content/blog/OEL-78/danzare-oh-ohohoo.md,yes,monoblock_long_line,1261,1261,3955,3954
src/content/blog/OEL-78/dialogo-aperto-n-78.md,yes,monoblock_long_line,3267,3267,12358,12348
src/content/blog/OEL-78/giochi-per-lestate-recensione-libro.md,no,monoblock_long_line,637,637,712,712
src/content/blog/OEL-78/handicap-e-liturgia-novita-nel-dizionario-di-liturgia-per-sacerdoti-e-catechisti.md,yes,monoblock_long_line,1161,1161,5309,5303
src/content/blog/OEL-78/il-cielo.md,yes,monoblock_long_line,676,676,3176,3175
src/content/blog/OEL-78/il-kinnor-un-coro-di-disabili-mentali-e-normali-anima-le-messe-domenicali.md,no,,405,405,2148,2148
src/content/blog/OEL-78/la-norma-traviata-un-musical-delirante-recensione.md,yes,monoblock_long_line,680,680,2155,2154
src/content/blog/OEL-78/la-quadriglia-istruzioni-per-luso.md,no,monoblock_long_line,1070,1070,3189,3189
src/content/blog/OEL-78/le-parole-del-corpo-tecniche-e-giochi-per-lanimazione-attraverso-il-linguaggio-corporeo-recensione.md,no,monoblock_long_line,571,571,760,760
src/content/blog/OEL-78/monaci-di-lanuvio-un-altro-esempio-di-finanziamento-dalla-banca-etica.md,no,monoblock_long_line,561,561,1949,1949
src/content/blog/OEL-78/premio-donna-2002-a-mariangela.md,yes,monoblock_long_line,1220,1220,4190,4189
src/content/blog/OEL-78/una-messa-su-misura-voluta-dai-genitori-e-amici-di-ragazzi-disabili-mentali.md,no,monoblock_long_line,1261,1261,8454,8454
src/content/blog/OEL-78/vacanza-tempo-per-riposarsi-rilassarsi-ritemprarsi-rifiorire.md,yes,monoblock_long_line,1134,591,4624,4594
src/content/blog/OEL-79/abitare-la-speranza.md,no,,471,471,3059,3059
src/content/blog/OEL-79/cogliere-un-fiore-e-consegnarlo-alla-luce-recensione-libro.md,no,,459,459,896,896
src/content/blog/OEL-79/dialogo-aperto-n79.md,yes,monoblock_long_line,2079,2079,9243,9236
src/content/blog/OEL-79/dio-mi-ama-cosi-come-sono-recensione-libro.md,no,,490,490,1451,1451
src/content/blog/OEL-79/e-poi-cosa-ne-sara-di-loro-le-domande-sul-dopo-di-noi.md,no,monoblock_long_line,1249,1249,2282,2282
src/content/blog/OEL-79/il-parco-dei-frutti-dimenticati-associazione-il-muschio.md,yes,monoblock_long_line,1152,1152,6902,6900
src/content/blog/OEL-79/la-casa-di-dario-associazione-arcobaleno-onlus.md,no,monoblock_long_line,696,696,4416,4416
src/content/blog/OEL-79/la-mia-vita-come-una-gioiosa-battaglia-alexandre-jollien.md,yes,monoblock_long_line,782,782,7893,7863
src/content/blog/OEL-79/nuove-tecnologie-e-disabilita-handimatica-2002-di-cosa-si-parla.md,yes,monoblock_long_line,925,925,1793,1790
src/content/blog/OEL-79/onora-il-padre-e-la-madre-pagine-di-tutti-i-tempi-per-capire-il-rapporto-tra-genitori-e-figli-recensione-libro.md,no,monoblock_long_line,878,878,1350,1350
src/content/blog/OEL-79/ora-la-mia-vita-sta-riprendendo-forma-e-colore.md,yes,monoblock_long_line,1125,1125,8434,8432
src/content/blog/OEL-79/per-portare-frutto-incontro-dei-delegati-di-fede-e-luce-di-tutto-il-mondo-2002.md,no,monoblock_long_line,926,926,5929,5929
src/content/blog/OEL-79/piccoli-in-carcere-associazione-a-roma-insieme.md,yes,monoblock_long_line,1302,1301,4198,4197
src/content/blog/OEL-79/semaforo-rosso.md,no,,463,463,1927,1927
src/content/blog/OEL-8/cottolengo-e-don-guanella-tra-pregiudizi-e-realta.md,yes,monoblock_long_line,775,775,5526,5526
src/content/blog/OEL-8/dialogo-aperto-n-8.md,yes,monoblock_long_line,953,953,5341,5313
src/content/blog/OEL-8/e-gli-altri-figli-bisogna-a-ogni-costo-che.md,yes,,472,472,2789,2761
src/content/blog/OEL-8/ed-era-la-nostra-consolazione.md,yes,monoblock_long_line,2258,2258,7798,7772
src/content/blog/OEL-8/essere-forti-per-lei.md,yes,monoblock_long_line,1637,1637,7771,7772
src/content/blog/OEL-8/la-riabilitazione-nelle-scuole-ma-la-bambina-non-e-tenuta-in-classe.md,no,monoblock_long_line,684,684,6031,6031
src/content/blog/OEL-8/natale-del-mio-cuore.md,yes,monoblock_long_line,1343,1343,4581,4553
src/content/blog/OEL-8/ombre-e-luci-n-5-1984-sfogliabile.md,yes,html_generic,187,0,187,1
src/content/blog/OEL-8/ombre-e-luci-n-6-1984-sfogliabile.md,yes,html_generic,187,0,187,1
src/content/blog/OEL-8/ombre-e-luci-n-7-1984-sfogliabile.md,yes,html_generic,187,0,187,1
src/content/blog/OEL-8/ombre-e-luci-n-8-1984-sfogliabile.md,yes,html_generic,187,0,187,1
src/content/blog/OEL-8/prima-che-sia-tardi.md,yes,monoblock_long_line,1127,1127,5301,5303
src/content/blog/OEL-8/ritrovarsi-genitore-di-un-bambino-handicappato.md,yes,monoblock_long_line,2170,2170,6494,6467
src/content/blog/OEL-8/secondo-le-possibilita-e-secondo-il-vangelo.md,no,monoblock_long_line,1286,1286,5589,5589
src/content/blog/OEL-8/so-quel-che-non-bisogna-fare.md,yes,monoblock_long_line,2885,2885,10337,10311
src/content/blog/OEL-8/vita-fede-e-luce-n-8-che-cosa-e-fede-e-luce.md,yes,,433,433,5566,5552
src/content/blog/OEL-80/amici-sempre.md,yes,monoblock_long_line,794,794,5698,5669
src/content/blog/OEL-80/casa-famiglia-la-tenda-per-bambini-da-0-a-6-anni.md,no,monoblock_long_line,1062,1062,8371,8371
src/content/blog/OEL-80/che-cosa-fare-con-loro-la-casa-del-sole-e-il-centro-di-solidarieta.md,no,monoblock_long_line,531,531,5853,5853
src/content/blog/OEL-80/ci-e-stato-dato-un-figlio.md,no,monoblock_long_line,600,600,3734,3734
src/content/blog/OEL-80/incontri.md,yes,monoblock_long_line,650,650,4586,4557
src/content/blog/OEL-80/la-fola-de-nadae-la-favola-di-natale-in-dialetto-veneto.md,yes,,213,213,3719,3690
src/content/blog/OEL-80/la-scopa-incantata-una-fiaba-per-natale.md,yes,monoblock_long_line,1028,1028,6027,5998
src/content/blog/OEL-80/lettera-da-una-mamma-del-molise.md,no,monoblock_long_line,1062,1062,4277,4277
src/content/blog/OEL-80/lettere-di-natale-alla-madre-recensione-libro.md,yes,monoblock_long_line,647,647,2361,2332
src/content/blog/OEL-80/ma-come-fa-una-mamma.md,yes,monoblock_long_line,683,683,6466,6437
src/content/blog/OEL-80/natale-nel-mio-cuore.md,no,monoblock_long_line,1062,1062,4819,4819
src/content/blog/OEL-80/solo-un-trattino.md,no,monoblock_long_line,1062,1062,2884,2884
src/content/blog/OEL-81/abbiamo-raccolto-le-olive.md,no,monoblock_long_line,6423,6423,6452,6452
src/content/blog/OEL-81/alla-fine-medaglie-per-tutti.md,yes,monoblock_long_line,2764,2757,2767,2767
src/content/blog/OEL-81/cercare-di-starci-su-questa-barca.md,yes,monoblock_long_line,1081,1074,4599,4599
src/content/blog/OEL-81/che-cosa-fede-e-luce-1.md,yes,monoblock_long_line,3079,3079,13610,13582
src/content/blog/OEL-81/come-far-nascere-una-nuova-comunita-fede-e-luce.md,yes,monoblock_long_line,616,616,5446,5437
src/content/blog/OEL-81/come-risponderti-alberto.md,yes,monoblock_long_line,5671,5660,5674,5674
src/content/blog/OEL-81/come-si-fa-fede-e-luce-il-lavoro-in-equipe.md,yes,monoblock_long_line,653,653,4170,4166
src/content/blog/OEL-81/dario-sei-anni-ci-parla-i-bambini-che-capiscono-di-fede-e-luce.md,yes,monoblock_long_line,1056,1056,3061,3060
src/content/blog/OEL-81/esperienze-fede-e-luce-in-africa.md,yes,monoblock_long_line,699,699,5202,5200
src/content/blog/OEL-81/festeggiamo-la-nascita-di-un-bambino-genitori-di-ragazzi-con-disabilita.md,yes,monoblock_long_line,908,908,3554,3553
src/content/blog/OEL-81/i-deboli-di-pace.md,yes,,354,354,1316,1315
src/content/blog/OEL-81/i-fratelli-e-le-sorelle-di-ragazzi-con-disabilita-che-pensano-che-provano.md,no,monoblock_long_line,816,816,5016,5016
src/content/blog/OEL-81/incontri-1.md,no,,288,288,1094,1094
src/content/blog/OEL-81/insieme-verso-una-terra-di-unita.md,no,monoblock_long_line,704,704,4381,4381
src/content/blog/OEL-81/irene-laura-gabriele-unesperienza-che-fa-crescere.md,yes,monoblock_long_line,630,630,1773,1772
src/content/blog/OEL-81/la-mia-esperienza-di-prete-a-fede-e-luce.md,no,monoblock_long_line,3075,3075,3278,3278
src/content/blog/OEL-81/la-missione-del-sacerdote-nella-comunita-fede-e-luce.md,yes,,481,481,4191,4190
src/content/blog/OEL-81/la-strada-che-ci-sta-davanti.md,yes,monoblock_long_line,1189,1167,4404,4403
src/content/blog/OEL-81/le-comunit-di-fede-e-luce-nellest-europeo.md,yes,monoblock_long_line,1014,1014,4731,4730
src/content/blog/OEL-81/lecumenismo-in-fede-e-luce-un-dono.md,yes,,433,433,1987,1986
src/content/blog/OEL-81/nuove-famiglie-istruzioni-per-luso.md,yes,monoblock_long_line,574,507,1680,1678
src/content/blog/OEL-81/porto-i-miei-figli-a-fede-e-luce-perche.md,yes,,429,429,1596,1580
src/content/blog/OEL-81/quando-porto-i-miei-figli-a-fede-e-luce-resto-incantata.md,yes,monoblock_long_line,506,506,761,760
src/content/blog/OEL-81/segni-di-fede-e-luce-nel-mondo-1454-comunita-di-77-paesi.md,yes,monoblock_long_line,775,775,4499,4492
src/content/blog/OEL-81/un-aiuto-per-i-prossimi-responsabili-di-fede-e-luce-responsabilita-si-o-no.md,yes,,288,288,2190,2173
src/content/blog/OEL-81/un-autobus-chiamato-santa-silvia.md,yes,monoblock_long_line,5930,5928,5958,5958
src/content/blog/OEL-81/un-cammino-verso-la-persona.md,yes,monoblock_long_line,1656,1654,1681,1681
src/content/blog/OEL-81/una-scuola-di-vita-non-e-sempre-facile.md,yes,monoblock_long_line,768,768,2193,2192
src/content/blog/OEL-81/vengo-dopo-la-messa.md,no,monoblock_long_line,3212,3212,3215,3215
src/content/blog/OEL-82/amore-e-disabilit-facile-preda.md,yes,monoblock_long_line,1414,1414,3003,3002
src/content/blog/OEL-82/amore-e-disabilita-ho-diritto-anchio-allamore.md,yes,monoblock_long_line,663,663,2917,2916
src/content/blog/OEL-82/amore-e-disabilita-in-casa-famiglia.md,yes,monoblock_long_line,1312,1312,7168,7163
src/content/blog/OEL-82/amore-e-disabilita-una-scelta-difficile.md,no,monoblock_long_line,683,683,3752,3752
src/content/blog/OEL-82/amore-e-disabilita-veronica-e-alessandro-si-sono-sposati.md,yes,,316,316,1355,1354
src/content/blog/OEL-82/il-matrimonio-tra-sogno-e-realta.md,yes,monoblock_long_line,824,824,2230,2229
src/content/blog/OEL-82/la-vita-sessuale-delle-persone-con-disabilita-per-quale-amore.md,yes,monoblock_long_line,974,974,8412,8411
src/content/blog/OEL-82/quando-il-silenzio-fa-rumore.md,yes,monoblock_long_line,2299,1103,6701,6670
src/content/blog/OEL-82/sessualita-e-disabilita-il-meglio-e-il-peggio.md,yes,monoblock_long_line,1055,1055,4902,4901
src/content/blog/OEL-82/sessualita-e-disabilita-non-aspettate-a-parlarne-presto.md,yes,monoblock_long_line,1044,1044,5949,5948
src/content/blog/OEL-82/sessualita-e-disabilita-traumatizzata.md,no,monoblock_long_line,547,547,1848,1848
src/content/blog/OEL-82/sono-una-mamma-adottiva-a-distanza.md,yes,monoblock_long_line,582,582,1458,1457
src/content/blog/OEL-82/vogliono-sposarsi-cosa-decidere.md,yes,monoblock_long_line,515,515,2353,2351
src/content/blog/OEL-83/5-conferenza-internazionale-sullautismo-1983.md,yes,monoblock_long_line,980,564,5221,5221
src/content/blog/OEL-83/avevo-deciso-di-non-amare-mio-fratello.md,yes,monoblock_long_line,2182,947,6465,6468
src/content/blog/OEL-83/caa-comunicazione-aumentativa-alternativa-nel-centro-benedetta-dintino.md,yes,monoblock_long_line,536,536,4305,4304
src/content/blog/OEL-83/dialogo-aperto-n-83.md,yes,monoblock_long_line,936,936,5997,5985
src/content/blog/OEL-83/larte-di-chiedere-aiuto.md,yes,monoblock_long_line,773,773,2500,2499
src/content/blog/OEL-83/lettera-a-mariangela-e-a-molti-altri.md,yes,monoblock_long_line,733,733,4672,4671
src/content/blog/OEL-83/marahba-kiffak-ciao-come-stai-fede-e-luce-a-beirut.md,no,monoblock_long_line,905,905,5735,5735
src/content/blog/OEL-83/medico-ho-imparato-a-consultare-il-mio-cuore-intervista-con-oleh-romanchuk.md,no,monoblock_long_line,1294,1294,6866,6866
src/content/blog/OEL-83/mille-pasti-al-giorno-alla-cooperativa-terra-gaia.md,no,monoblock_long_line,920,920,4943,4943
src/content/blog/OEL-83/prendete-e-mangiatene-tutti.md,yes,monoblock_long_line,639,639,4472,4471
src/content/blog/OEL-83/scuola-e-disabilita-dallosservatorio-scolastico-deir-ai-as-di-milano.md,no,monoblock_long_line,1274,1274,6670,6670
src/content/blog/OEL-83/sscuola-e-handicap-una-scuola-da-imitare.md,yes,monoblock_long_line,1162,677,6773,6770
src/content/blog/OEL-83/uscire-dal-guscio-un-laboratorio-speciale.md,yes,monoblock_long_line,959,959,6063,6062
src/content/blog/OEL-84/abbiamo-fatto-alcune-delle-esperienze-di-solidarieta-che-abbiamo-raccontato.md,yes,,313,136,3128,3128
src/content/blog/OEL-84/autismo-e-integrazione-scolastica-1.md,yes,monoblock_long_line,1033,1033,7413,7407
src/content/blog/OEL-84/cantilena-dei-re-magi.md,no,,316,316,1474,1474
src/content/blog/OEL-84/diritti-delle-persone-disabili-secondo-lonu.md,yes,monoblock_long_line,3107,721,3369,3368
src/content/blog/OEL-84/gesu-per-amico-un-percorso-evangelico-per-disabili-mentali.md,no,monoblock_long_line,523,523,721,721
src/content/blog/OEL-84/il-nostro-autismo-quotidiano-storie-di-genitori-e-figli-recensione.md,yes,monoblock_long_line,838,836,869,869
src/content/blog/OEL-84/in-trepidante-attesa.md,yes,monoblock_long_line,1000,1000,5323,5293
src/content/blog/OEL-84/la-cascina-di-villa-dalme.md,yes,monoblock_long_line,853,853,6242,6240
src/content/blog/OEL-84/la-comunita-di-famiglie-recensione.md,yes,monoblock_long_line,793,793,1460,1459
src/content/blog/OEL-84/lettere-di-natale-un-dialogo-speciale-con-i-lettori-di-ombre-e-luci.md,yes,monoblock_long_line,1915,1915,20905,20864
src/content/blog/OEL-84/mi-preparo-alla-messa-recensione.md,yes,monoblock_long_line,555,553,570,570
src/content/blog/OEL-84/per-il-weekend-vado-in-villa-recensione.md,yes,monoblock_long_line,677,677,705,704
src/content/blog/OEL-85/come-possiamo-accompagnare-piccole-e-grandi-crisi.md,yes,monoblock_long_line,1174,1174,10731,10729
src/content/blog/OEL-85/convivenza-non-coesistenza.md,yes,monoblock_long_line,4180,1498,5682,5687
src/content/blog/OEL-85/dialogo-aperto-n85.md,yes,monoblock_long_line,2977,2977,11983,11977
src/content/blog/OEL-85/era-difficile-perche-pensavo-sempre-a-lui.md,no,monoblock_long_line,532,532,2543,2543
src/content/blog/OEL-85/felice-di-vivere.md,yes,monoblock_long_line,2031,2031,3503,3504
src/content/blog/OEL-85/filippide-correre-insieme-dal-tibet-al-polo-nord.md,no,monoblock_long_line,847,847,6944,6944
src/content/blog/OEL-85/lo-shiatsu-dei-volontari-dellapis-a-roma.md,yes,monoblock_long_line,940,940,3715,3714
src/content/blog/OEL-85/per-voi-e-per-tutti-alcuni-consigli-pratici-perch-nessuno-si-senta-rifiutato.md,no,monoblock_long_line,922,922,5422,5422
src/content/blog/OEL-85/piovono-mucche-e-altri-nuovi-libri.md,yes,monoblock_long_line,1811,1811,7516,7517
src/content/blog/OEL-85/una-mamma-scrive-ai-vescovi.md,no,monoblock_long_line,1348,1348,5052,5052
src/content/blog/OEL-85/una-messa-poco-dignitosa.md,no,monoblock_long_line,878,878,5617,5617
src/content/blog/OEL-86/agricoltura-e-disabilita-il-campo-sperimentale-splende-il-sole.md,no,monoblock_long_line,1011,1011,5895,5895
src/content/blog/OEL-86/come-guardiamo-le-persone-diverse-da-noi-le-riflessioni-di-alexandre-jollien.md,no,monoblock_long_line,1209,1209,4522,4522
src/content/blog/OEL-86/dialogo-aperto-n-86.md,yes,monoblock_long_line,1578,1578,6928,6922
src/content/blog/OEL-86/grazie-per-questo-figlio-disabile.md,yes,monoblock_long_line,1209,1209,3817,3818
src/content/blog/OEL-86/il-dente-del-giudizio-e-il-servizio-civile-volontario.md,no,monoblock_long_line,4786,4786,4837,4837
src/content/blog/OEL-86/il-ragazzo-che-amava-shakespeare-recensione.md,no,monoblock_long_line,1490,1490,2838,2838
src/content/blog/OEL-86/in-autobus-con-mia-sorella-la-vita-come-non-lavevi-mai-vista.md,no,monoblock_long_line,940,940,992,992
src/content/blog/OEL-86/la-domenica-con-i-disabili.md,no,monoblock_long_line,1804,1804,1852,1852
src/content/blog/OEL-86/lamministratore-di-sostegno-per-le-persone-con-disabilita-parla-il-giudice-tutelare.md,no,monoblock_long_line,542,542,4779,4779
src/content/blog/OEL-86/lumana-resistenza.md,no,monoblock_long_line,1109,1109,3895,3895
src/content/blog/OEL-86/ma-i-posti-sono-pochi-il-centro-di-riabilitazione-la-nostra-famiglia.md,no,monoblock_long_line,1085,1085,4435,4435
src/content/blog/OEL-86/non-cercare-il-sale-nella-minestra.md,yes,monoblock_long_line,2596,2594,3962,3962
src/content/blog/OEL-86/perche-esiste-la-disabilita-e-dio-il-responsabile-del-mio-handicap.md,no,monoblock_long_line,828,828,1896,1896
src/content/blog/OEL-86/storia-dellaborto-i-molti-protagonisti-e-interessi-di-una-lunga-vicenda-recensione.md,no,monoblock_long_line,978,978,1030,1030
src/content/blog/OEL-86/un-orribile-meraviglioso-campeggio-di-fede-e-luce.md,no,monoblock_long_line,2573,2573,2804,2804
src/content/blog/OEL-86/una-nuova-legge-lamministratore-di-sostegno-per-le-persone-con-disabilita.md,no,monoblock_long_line,1071,1071,5145,5145
src/content/blog/OEL-86/unitalia-nascosta.md,yes,monoblock_long_line,1209,1209,5273,5273
src/content/blog/OEL-87/associazione-invitati-alla-festa.md,no,monoblock_long_line,829,829,4962,4962
src/content/blog/OEL-87/benedetta-mi-ha-convertito.md,no,monoblock_long_line,1033,1033,5963,5963
src/content/blog/OEL-87/bianco-su-nero-recensione.md,no,monoblock_long_line,1022,1022,5219,5219
src/content/blog/OEL-87/come-guardano-i-bambini.md,no,monoblock_long_line,870,870,2994,2994
src/content/blog/OEL-87/dialogo-aperto-n87.md,yes,monoblock_long_line,1857,1857,4120,4116
src/content/blog/OEL-87/francesca-cabrini-tralaterrae-il-cielo-recensione.md,no,monoblock_long_line,745,745,2859,2859
src/content/blog/OEL-87/iniziativa-amica-una-casa-famiglia-dove-la-maternita-ritorna-gioia.md,no,monoblock_long_line,1496,1496,7600,7600
src/content/blog/OEL-87/la-barca-bianca-di-joseph-larsen.md,no,monoblock_long_line,805,805,9281,9281
src/content/blog/OEL-87/liniezione-di-uscobupt.md,yes,monoblock_long_line,2222,2222,3663,3663
src/content/blog/OEL-87/linserimento-lavorativo-delle-persone-con-sindrome-di-down.md,no,monoblock_long_line,893,893,7955,7955
src/content/blog/OEL-87/mio-padre-e-un-chicco-di-grano-recensione.md,no,monoblock_long_line,967,967,3136,3136
src/content/blog/OEL-87/sempre-capricci-storie-psicologicamente-corrette-da-leggere-assieme-ai-bambini-recensione.md,no,monoblock_long_line,1159,1159,1183,1183
src/content/blog/OEL-87/storia-di-giorgio-e-del-suo-lavoro.md,no,monoblock_long_line,4574,4574,6000,6000
src/content/blog/OEL-87/una-mamma-chiede-sguardo-come.md,no,monoblock_long_line,828,828,2838,2838
src/content/blog/OEL-88/a-natale-alberto-stara-in-famiglia-lontano-da-noi.md,no,monoblock_long_line,1035,1035,6145,6145
src/content/blog/OEL-88/anche-dio-ha-un-sogno-una-speranza-per-il-nostro-tempo-recensione.md,no,monoblock_long_line,2039,2039,4091,4091
src/content/blog/OEL-88/che-succede-a-natale-nelle-comunita-di-fede-e-luce.md,no,,476,476,2836,2836
src/content/blog/OEL-88/come-direno-non-puoi-averlo.md,no,monoblock_long_line,2130,2130,4184,4184
